,ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_Site,Metadata_Site.1,Metadata_Well,Metadata_Well.1,Metadata_experiment,Metadata_fldr,Metadata_ilastik,Metadata_time,Metadata_time.1,Area,Center_X,Center_Y,Center_Z,Compactness,Eccentricity,EulerNumber,Extent,FormFactor,MajorAxisLength,MaxFeretDiameter,MaximumRadius,MeanRadius,MedianRadius,MinFeretDiameter,MinorAxisLength,Orientation,Perimeter,Solidity,Zernike_0_0,Zernike_1_1,Zernike_2_0,Zernike_2_2,Zernike_3_1,Zernike_3_3,Zernike_4_0,Zernike_4_2,Zernike_4_4,Zernike_5_1,Zernike_5_3,Zernike_5_5,Zernike_6_0,Zernike_6_2,Zernike_6_4,Zernike_6_6,Zernike_7_1,Zernike_7_3,Zernike_7_5,Zernike_7_7,Zernike_8_0,Zernike_8_2,Zernike_8_4,Zernike_8_6,Zernike_8_8,Zernike_9_1,Zernike_9_3,Zernike_9_5,Zernike_9_7,Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_pplt
5006,107,1,,0,0,1,1,C6,C6,,,,18,18,1776,160.0,43.0,1.0,4.0414036813017935,0.9308120330146364,1.0,0.3088695652173912,0.082250922138989,126.775377947803,115.41230437002808,10.295630140987,3.1607461110093014,2.23606797749979,47.72130958214888,46.33617677854466,-76.64450794981602,520.9019999999982,0.4085106382978724,0.1694393274800007,0.0230056625803406,0.0471647000524214,0.0412650194647833,0.0321490131661341,0.0086366670908183,0.0013386700158094,0.0232481170983141,0.0234203557514315,0.0223804682934237,0.0159175832649516,0.0058621296146791,0.0119767548779595,0.0149292400797379,0.0148978799649714,0.0148410933129745,0.0061243631127155,0.0115755894816062,0.0091279162920014,0.0041221649594469,0.0132703349827446,0.0052212775098946,0.004396493942297,0.0135614075656917,0.0087379435660729,0.0047978162842818,0.0098327156345688,0.0103330670098543,0.0024573331896926,0.0036244912234513,146.2117117117117,58.0320945945946,0,1,1
5007,107,2,,0,0,1,1,C6,C6,,,,18,18,2097,424.0,100.0,1.0,3.6234273288166072,0.8722744560341649,1.0,0.1676258992805755,0.0326033224050542,124.76126990638724,150.58552387264854,10.295630140987,2.6238173024230163,2.0,69.37274273440215,61.01033690376093,77.20589525849901,899.0279999999966,0.2717025136045607,0.1175783668370372,0.0167461080167934,0.0627155397726985,0.0141868556476497,0.0208475889517677,0.0078332577555834,0.0246873480887093,0.0126650161785452,0.005760356675892,0.0155362879309946,0.0124220261352724,0.0039026288692553,0.0033856061638779,0.0109133934626861,0.0066885612229598,0.0051207531913122,0.0100070143118915,0.0112283356594635,0.0040459158299803,0.0021003356413065,0.0001019840628414,0.0093807214866414,0.0080093101738138,0.0048204141004196,0.0038712890043184,0.0028228121837206,0.007876204313858,0.0044420052848421,0.0017120654871992,0.0009718868136335,420.8078206962328,74.36194563662374,0,2,2
5008,107,3,,0,0,1,1,C6,C6,,,,18,18,1556,601.0,99.0,1.0,4.989367734633451,0.9116643395660244,1.0,0.2029212310902451,0.0391243354285242,129.84088291747057,108.06016842481785,8.06225774829855,2.2408487812451927,2.0,56.49660481605418,53.35625133443156,73.8888405574044,706.9459999999976,0.3455474128358871,0.1656353453891036,0.028920733205487,0.0187514248191949,0.0531468510033825,0.0084985665047445,0.0051815573906534,0.0066563309524525,0.0177096604717348,0.0193005444833698,0.0086579364708811,0.0051562706163129,0.0083742174630515,0.0034280282865237,0.0069130657325225,0.0049018376360842,0.0164607265396289,0.0057411591347504,0.0077561301877339,0.0020852389749481,0.0085758516332254,0.0059689400210458,0.0054702368973965,0.0151046002818086,0.0059986896077099,0.0123331437201115,0.0059712969170975,0.0022313934263476,0.0040557213829128,0.0019290920959375,0.0038880413481103,606.1535989717223,60.96015424164524,0,3,3
5009,107,4,,0,0,1,1,C6,C6,,,,18,18,2139,879.0,28.0,1.0,2.6549161160637977,0.911423081935048,1.0,0.2455797933409873,0.0855749987748554,111.04473781135056,139.7855500400524,16.1245154965971,5.093343420014797,4.0,62.765024303843525,45.691632891706966,-11.917641673930088,560.4499999999982,0.3958179126572908,0.1393786789246936,0.060138706853787,0.0359062251265416,0.0439672188103042,0.0351775668393277,0.0206188309625888,0.0030312212424684,0.0331165934073791,0.0169017280522075,0.0085977533786159,0.0198693630822664,0.0065025515412956,0.001230166239387,0.0099145039743358,0.0181019593862264,0.0058090668053456,0.0069040554248766,0.0059930833056174,0.0086329960107072,0.0017063459896244,0.0100251408151276,0.0085057215045393,0.0050741210195635,0.0086738106981508,0.0016275333943777,0.0046262173420337,0.0056492545073018,0.0023835159242525,0.0023811186662797,0.0011611780801073,883.9555867227676,25.604955586722767,0,4,4
5010,107,5,,0,0,1,1,C6,C6,,,,18,18,2284,816.0,112.0,1.0,4.026263161298413,0.8449275333899005,1.0,0.1426073926073926,0.0271008159606206,134.71340014764516,149.57606760441325,7.280109889280518,2.2401556450814533,2.0,84.30146220911283,72.05561037417394,-28.83223447463175,1029.109999999996,0.2621370366119591,0.1297920556296949,0.0341565602666384,0.0439881812148725,0.0147399012570016,0.0265536283733381,0.0034086799729786,0.0033671874655947,0.0094510537354456,0.010151230969657,0.0189449666517722,0.0076391138848904,0.0077147371249645,0.003509029032795,0.0012892680177349,0.0065435716922833,0.00584576829767,0.0101761401618535,0.0102682955272164,0.009131102582434,0.0043641866319467,0.0046414445297206,0.00842235955951,0.0074279769960342,0.0041836906913866,0.0005150328738151,0.0041125021622209,0.0069876587030393,0.004398236709486,0.0052584885203574,0.0008143867047684,818.7570052539405,91.13660245183888,0,5,5
5011,107,6,,0,0,1,1,C6,C6,,,,18,18,1086,715.0,101.0,1.0,2.927239028282528,0.8506127520122116,1.0,0.2245657568238213,0.0713505484764782,79.55070935248153,85.42833253669417,8.06225774829855,2.4466427045026045,2.0,41.55026919848199,41.82718095173554,39.316571207439694,437.34199999999873,0.4046199701937406,0.1894473212298586,0.0331115633585193,0.0728134065627463,0.0264988670786258,0.0309134064283124,0.0182666527523626,0.018241936725279,0.0186943496743454,0.0122677097095848,0.0284389563601442,0.0176036504343673,0.0039908887433504,0.009508419898622,0.0044915870297594,0.0091888016186351,0.0129594976342661,0.0172680903478794,0.0025898521775282,0.0033229714288755,0.0052988289936601,0.0055828817304749,0.002393640537206,0.011075554002221,0.0110430193883241,0.0067004108718435,0.0029405864326629,0.0134671689446111,0.0010190427080563,0.009741446737541,0.0039653372470632,700.0791896869245,104.54604051565376,0,6,6
5012,107,7,,0,0,1,1,C6,C6,,,,18,18,2017,1029.0,167.0,1.0,2.778026374584238,0.9176686755889883,1.0,0.2348625989753143,0.0565432631862191,110.84622406055963,117.99152511939153,14.212670403551895,3.7899991752276136,2.8284271247461903,47.413246347445344,44.04435369822255,65.08162575470408,669.525999999998,0.4336235622917338,0.1813318631901448,0.0595184297036233,0.0509132174958294,0.0512119126007799,0.0314933991604315,0.0199535192109612,0.0040621474039439,0.035233261180839,0.0161695089091098,0.0053183816395272,0.0166356271446541,0.0067882989826409,0.0064963977008873,0.0095482168353593,0.0168324556331756,0.0013209944359257,0.0044272774644894,0.0058812050289842,0.006943561926126,0.0050488727359842,0.0077119667400429,0.0018836635794641,0.0069434842260187,0.005425369296716,0.003631305414326,0.0070138637802205,0.0023488703266502,0.0033907029252851,0.0026901687819118,0.0050852861593081,1026.196331184928,152.69013386217154,0,7,7
5013,107,8,,0,0,1,1,C6,C6,,,,18,18,1587,682.0,208.0,1.0,3.874946525585584,0.8535581677663383,1.0,0.2066406249999999,0.0348279445445149,110.8159323432394,120.66896867049124,7.211102550927977,2.022255281603636,1.4142135623730951,60.37383539249432,57.73483001042558,75.51431376705568,756.7099999999973,0.3164191007875585,0.1387700815531009,0.012133176028529,0.0620280151642285,0.0213524325730203,0.0181325423388905,0.0052454074007994,0.0132822786325287,0.0118673378522862,0.0083434656824471,0.0060159882240346,0.0064265487312254,0.0029846532550819,0.0061337344971169,0.0045401191920599,0.0008581804064744,0.005490554213151,0.0126353240413491,0.0064516320180901,0.0041030291907179,0.0018542518280333,0.0090253248139361,0.008398714417578,0.0061210195678484,0.0014473571077523,0.0043527602620978,0.0091323933889231,0.009849527334285,0.0057347015668679,0.0033394051291333,0.0012404789924575,684.1663516068053,177.94959042218022,0,8,8
5014,107,9,,0,0,1,1,C6,C6,,,,18,18,1044,970.0,131.0,1.0,1.6109487828978013,0.6788925444084272,1.0,0.3860946745562129,0.2056032219017318,52.725723789253365,56.080299571239806,12.36931687685298,3.953023054905896,3.1622776601683795,43.52430338515718,38.713211043743485,44.93156027111136,252.6039999999996,0.5600858369098712,0.4041248700392251,0.0833208603603118,0.1074849835725577,0.0550906604467337,0.056191968267404,0.0360073648307456,0.0008263669391401,0.0445020224233069,0.0212692352260635,0.0071408809960103,0.0229390621360388,0.0103742507555636,0.0173902707635793,0.0135073549852185,0.002513165933105,0.0086161507599098,0.0093696173764884,0.0140222416205125,0.0113701554187609,0.0126046720784413,0.0100417371980168,0.0098900915193068,0.0080590220352535,0.0176612312831745,0.0072810726999806,0.012159487306314,0.0129837703706845,0.0081881903162694,0.0038791468970845,0.004199263883342,973.0708812260536,135.3994252873563,0,9,9
5015,107,10,,0,0,1,1,C6,C6,,,,18,18,4398,396.0,174.0,1.0,3.0594737780655348,0.7644069487093375,1.0,0.2431446262715612,0.0206191190272979,155.29584887269854,166.20770138594662,11.704699910719626,2.8646292614552897,2.23606797749979,107.79495879599956,100.12452418548736,37.59265825322514,1637.1839999999936,0.3245516936019481,0.2027043445337645,0.0363565237603996,0.0639518465474805,0.0224742486502998,0.0326030267794465,0.0032571514622142,0.0245366784051492,0.0160175993842018,0.0072843122022993,0.0146183154313715,0.0036116840793147,0.0070709203228254,0.0187702879008834,0.0020410704877913,0.0157721914289279,0.0029072741562159,0.0076642511127353,0.003494108405718,0.0124523231440773,0.0029777674304165,0.0056638976023276,0.006268474188689,0.0143032080348701,0.0020366811213934,0.0028232754638971,0.0035487442831219,0.0047493120687729,0.0132318145781806,0.0053244077354761,0.001788144161007,410.0763983628922,199.91564347430648,0,10,10
